Name,Review_Count,Rating,Prices,Description,Ingredients,Cal,Nutrition,url
Fairy Platinum All In One 25 Lemon Dishwasher Tablets 373G,(1904),4.2,5.00,FAIRY PTINUM AIO 25 LEM D/WASHER TABLETS 373G ,"5-15% Non-Ionic Surfactants, Oxygen-Based Bleaching Agents, <5% Phosphonates, Polycarboxylates, Enzymes, Perfumes, Citronellol, Limonene, Linalool",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306954278
Persil Non Biological Liquid Detergent 57 Washes 1539Ml,(231),4.7,7.00,PERSIL NON-BIO LIQD DETERGENT 57 WASHES 1539ML ,"5-15%: Anionic surfactants. <5%: Nonionic surfactants, Polycarboxylates, Soap, Perfume, Phosphonates, Optical brighteners, Methylisothiazolinone, Octylisothiazolinone",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306503951
Persil Colour Protect Biological Liquid 38 Washes 1026Ml,(94),4.8,5.00,PERSIL COLOUR PROTECT BIO LIQD 38 WASHES 1026ML ,"15-30%: Anionic surfactants. 5-15%: Nonionic surfactants. <5%: Phosphonates, Perfume, Soap, Enzymes, Polycarboxylates, Benzyl Salicylate, Hexyl Cinnamal, Limonene, Methylisothiazolinone, Octylisothiazolinone",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306501475
Tesco Kitchen Towel 4 Roll,(4),3.5,3.50,Pack size: 400SHT,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305965105
Persil Non Biological Liquid Detergent 38 Washes 1026Ml,(94),4.8,5.00,"Persil Non Bio Liquid Detergent removes tough stains, but is gentle next to sensitive and delicate skin. With plant-based stain removers and biodegradable ingredients, this laundry detergent will leave the family with fresh, clean clothes time and time again. It’s tough on stains, kinder to our planet.","5-15%: Anionic surfactants. <5%: Nonionic surfactants, Polycarboxylates, Soap, Perfume, Phosphonates, Optical brighteners, Methylisothiazolinone, Octylisothiazolinone",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306495826
Lenor Burst Of Sunshine Fabric Conditioner 52 Washes 1.82L,(820),4.9,3.00,"Fresh sheets for up to a whole week* with Lenor Burst Of Sunshine Fabric Conditioner. Smile and get away from the city, go enjoy the sunshine. Let the sun of the highland embrace you, feel the heat, relax and smile.","<5% Cationic Surfactants, Benzisothiazolinone, Perfumes, Alpha-Isomethyl Ionone, Benzyl Salicylate, Butylphenyl Methylpropional, Coumarin, Geraniol, Hexyl Cinnamal, Linalool",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307489798
Cushelle Protect Antibacterial Tissues 10 Pack,(2),3.5,2.00,"Cushelle Protect tissues, with antibacterial lotion for better hygiene.",Produce of the EU,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307154519
Febreze Spring Awakening Fabric Refresher 500Ml,(1475),4.9,2.50,FEBREZE SPRING AWAKENING F/RFSHR 500ML ,France,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306808429
Febreze Pet Fabric Refresher 500Ml,(2138),4.9,2.50,"Febreze Fabric Refresher Pet Odour Eliminator Spray with Odourclear technology cleans away tough lingering odours trapped in fabrics and leaves a light fresh scent. It cleans away tough lingering pet odours and leaves a light fresh scent. Febreze Fabric Refreshers are a breath of fresh air for fabrics that are hard to wash, like sofa coverings, curtains and carpets. Everyday lingering odours get trapped in fabrics in your home and are gradually released back into the air over time. Febreze with its new and unique Odourclear technology, an odour elimination technology, cleans away even the tough lingering odours that get trapped in fabrics, so you and your guests can breathe happy. Try the full range of Febreze products with the unique Odourclear technology, such as Febreze Air and Car freshener. Also try Febreze 3volution Plugs, for continuous odour elimination up to 90 days.",France,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/295496859
Tesco Colour Liquid Detergent Super Concentrated 1.8L 60W,(6),3.5,3.82,Tesco Colour Bio Liquid Detergent Super Concentrated,"Contains: 5-15% Anionic surfactants, Non-ionic surfactants; <5% Phosphonates, Soap; Enzymes, Phenoxyethanol, Perfumes, Benzyl salicylate, Citronellol, Geraniol.",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306500849
Tesco Non Biological Detergent Super Concentrated 1.8L 60W,(4),3.2,3.82,Tesco Non Bio Liquid Detergent Super Concentrated,"Contains: 5-15% Anionic surfactants, Non-ionic surfactants; <5% Phosphonates, Soap; Optical brighteners, Phenoxyethanol, Perfumes.",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306502899
Tesco Non Bio. Washing Powder 80 Washes 5.2Kg,(4),3.8,6.00,Tesco Non-Bio Detergent Powder 5.2Kg,"5-15% Anionic surfactants, Oxygen-based bleaching agents; <5% Non-ionic surfactants, Phosphonates, Polycarboxylates, Zeolites; Optical brighteners, Perfumes",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/305946877
Tesco Non Bio. Detergent Powder 2.6Kg,(2),4,3.50,Tesco Non-Bio Detergent Powder 2.6Kg,"5-15% Anionic surfactants, Oxygen-based bleaching agents; <5% Non-ionic surfactants, Phosphonates, Polycarboxylates, Zeolites; Optical brighteners, Perfumes",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306503260
Tesco Non Biological Detergent Super Concentrated 1.14L 38W,(11),3.5,2.31,Tesco Non Bio Liquid Detergent Super Concentrated,"Contains: 5-15% Anionic surfactants, Non-ionic surfactants; <5% Phosphonates, Soap; Optical brighteners, Phenoxyethanol, Perfumes.",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306498823
Tesco Non Bio. Washing Powder 25 Washes 1.625Kg,(1),4,2.50,Tesco Non-Bio Detergent Powder 1.625kg,"5-15% Anionic surfactants, Oxygen-based bleaching agents; <5% Non-ionic surfactants, Phosphonates, Polycarboxylates, Zeolites; Optical brighteners, Perfumes",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306495475
Keep It Handy Safety Pins 50 Pack,No ratings yet,Nan,1.00,H6cm x W6.06cm x D4cm,36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306350514
Calex Smart Classic Rgb Dimmable Bayonet Cap,(5),2.4,8.00,"This smart RGB-CCT light bulb with B22 fitting changes the white colour temperature (2200-4000K) and the colour itself using the Calex remote control and the free Calex app. Connect the light bulb to WiFi and choose from more than 100 colours, set timers and create every conceivable scenario for your convenience. This smart light bulb works on a normal wall switch and via WiFi. Not on a dimmer switch. Via the Calex Smart remote control and the free Calex app you can connect this light bulb with WiFi and set it to the desired ambiance. - Connection via WiFi - Easy installation - Ready to use in 3 simple steps - 100+ RGB colour options - CCT: 2200-4000K (white colour) - Dimmable via app and remote control.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306828820
Calex Smart Classic Rgb Dimmable Edison Screw,(1),5,8.00,"This smart RGB-CCT light bulb with E27 fitting changes the white colour temperature (2200-4000K) and the colour itself using the Calex remote control and the free Calex app to operate the light bulb. Connect the light bulb to WiFi and choose from more than 100 colours, set timers and create every conceivable scenario for your convenience. This smart light bulb works on a normal wall switch and via WiFi. Not on a dimmer switch. Via the Calex Smart remote control and the free Calex app you can connect this light bulb with WiFi and set it to the desired ambiance. - Connection via WiFi - Easy installation - Ready to use in 3 simple steps - 100+ RGB colour options - CCT: 2200-4000K (white colour) - Dimmable via app and remote control.",Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306828814
Calex Smart Classic Dimmable Cct Filament Bayonet Cap,No ratings yet,Nan,6.65,This beautiful clear smart light bulb with B22 fitting makes it possible to adjust the colour temperature (1800-3000K) with the free Calex app. Simply change the brightness from clean and brighter light to dimmer warmer ambient light for cozy evenings. Set timers and scenarios for your convenience. This smart light bulb works on normal wall switches and via WiFi. Not on a dimmer switch. Via the Calex smart remote control and the free Calex app you can connect this light bulb to WiFi and set it to the desired ambiance. - Connection via WiFi - Easy installation - Ready to use in 3 simple steps - CCT: 1800-3000K (white colour) - Dimmable via app and remote control,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306828808
Calex Smart Classic Dimmable Cct Filament Edison Screw,No ratings yet,Nan,6.65,This decorative clear light bulb fits in almost every lamp and changes colour temperature easily by voice control or via the app. Go from bright wake up light to warmer ambient light for cozy evenings. Set timers and routines for your convenience.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306828797
Philips Led Filament Classic 60W Edison Screw Dimmable,No ratings yet,Nan,6.00,Philips Lighting - a brand you know and trust. Discover advanced LED technology that sets our bulbs apart.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307806378
Calex Smart Classic Cct Dimmable Bayonet Cap,(1),5,5.30,This standard smart light bulb with B22 fitting fits in almost all lamps and easily changes the colour temperature via voice control or the free Calex app. Go from bright morning light to warm evening light in no time for cozy evenings. Set timers and routines for your convenience. This smart light bulb works on a normal wall switch and via WiFi. Not on a dimmer switch. Via the Calex smart remote control and the free Calex app you can connect this light bulb to WiFi and set it to the desired ambiance. - Connection via WiFi - Easy installation - Ready to use in 3 simple steps - CCT: 2200-4000K (white colour) - Dimmable via app and remote control,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306828768
Calex Smart Classic Cct Dimmable Edison Screw,(1),5,5.30,This standard smart light bulb with E27 fitting fits in almost all lamps and easily changes the colour temperature via voice control or the free Calex app. Go from bright morning light to warm evening light in no time for cozy evenings. Set timers and routines for your convenience. This light bulb works on a normal wall switch and via WiFi. Not on a dimmer switch. Via the Calex smart remote control and the free Calex app you can connect this light bulb to WiFi and set it to the desired ambiance. USPs - Connection via WiFi - Easy installation - Ready to use in 3 simple steps - CCT: 2200-4000K (white colour) - Dimmable via app and remote control,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306828751
Glade Automatic Spray Merry Berry & Bright 269Ml,No ratings yet,Nan,10.00,Glade A/Matic Spray Merry Bry & Bright 269ml ,SC Johnson A family company since 1886. Fisk Johnson,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306659674
Glade Sense & Spray Holder Artic Apple Pie Air Freshener 18Ml,No ratings yet,Nan,10.00,G/snse & Spray Holder Artic Apl Pie A/fresh 18ml ,SC Johnson A family company since 1886. Fisk Johnson,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306800052
Glade Electric Tropical Blossoms Oil Plugin 20Ml,(73),4.8,7.00,Glade Electric T/Cal Blossoms Oil Plugin 20ml ,SC Johnson A family company since 1886. Fisk Johnson,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306819854
Glade Electric Holder & Refill Apple Pie Air Freshener 20Ml,(1),2,7.00,Glade Electric Holder & Ref Apl Pie a/fresh 20ml ,SC Johnson A family company since 1886. Fisk Johnson,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306816327
Smash Football Combo,No ratings yet,Nan,7.00,"Football design, Includes 500ml twist top bottle (BPA free), Bottle kept cool with insulated side pocket.",3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306558429
Zak Follow Your Dreams Lunch Bag,No ratings yet,Nan,4.50,Zak UK Ltd,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306371472
Smash Camo Lunch Bag,No ratings yet,Nan,6.00,"This Camo design, with wipe clean antibacterial insulated lining is perfectly sized for lunches or outings.",3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306641435
Polar Gear Unicorn Lunch Bag,No ratings yet,Nan,6.00,Polar Gear unicorn insulated backpack cool bag with a fun unicorn design that includes shiny holographic and soft plush elements.,36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306390846
Football Pitch Lunch Bag,No ratings yet,Nan,6.00,"Polar Gear football pitch insulated cool bag with a fun, interactive football pitch on the front of the cool bag.",36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306390973
Dancing Pandas Lunch Bag,No ratings yet,Nan,4.70,"Polar Gear dancing panda insulated cool bag. A fun, panda design with cute tutu trim on the front of the bag.",36 Months,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306390944
Smash Grey & Blue Lunch Bag,No ratings yet,Nan,3.50,H23cm x W23cm x D4cm,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306558488
Smash Blue & Pink Lunch Bag,No ratings yet,Nan,3.50,H23cm x W24cm x D4cm,3 Years,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306558471
Dettol Antibacterial Laundry Cleanser Sensitive 2.5Ltr,(5),3.8,5.00,Dettol Antibac Laundry Cleanser Sensitive 2.5Ltr ,"Per 100g contains 1.44g Dicapryl/Dicaprylyl Dimonium Chloride and 0.96g Benzalkonium Chloride, Contains < 5% Non-Ionic Surfactants, Disinfectant, Perfume",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307351212
Daz All In 1 Washing Pods 25 Washes 545G,(142),4.6,4.50,"Daz has always been NO NONSENSE, but SERIOUS about cleaning. Now experience the most SERIOUSLY CLEAN cleaning ever: Daz ALL in 1 PODs. Daz has been doing this Brilliant cleaning thing since ’53, so it's safe to say it knows its onions when it comes to cleaning your clothes. Don’t underestimate Daz ALL in 1 PODs Washing capsules… They will Clean deep, Remove Stains, Brighten your whites and colours, Freshen your clothes and they are even Effective at 20 degrees. Daz ALL in 1 PODs Washing Capsules are your answer to SERIOUSLY CLEAN clothes and one POD is enough to clean one full load of dirty clothes. Pow!",">30% Anionic Surfactants, 5-15% Soap, <5% Non-Ionic Surfactants, Phosphonates, Enzymes, Optical Brighteners, Perfumes, Alpha-Isomethyl Ionone, Butylphenyl Methylpropional, Citronellol, Coumarin, Hexyl Cinnamal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Linalool",Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306518628
Calex Smart Candle Rgb Dimmable Small Edisonscrew,(3),2.3,8.00,This RGB candle light bulb turns the most classic chandelier into a modern light fitting. Choose from more than 100 colours or change the light intensity from work light to dinner light without expensive dimmer installations. Scenarios and timers can be set with voice control or via the Calex app. This RGB candle light bulb works on normal wall switches and via WiFi. Not on a dimmer switch. Via the Calex remote control and the free Calex app you can connect this light bulb with WiFi and set it to the desired ambiance. - Connection via WiFi - Easy installation - Ready to use in 3 simple steps - 100+ RGB color options - CCT: 2200-4000K (white colour) - Dimmable via app and remote control,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306828837
Philips Led Filament Classic 60W Bayonet Cap Dimmable,No ratings yet,Nan,6.00,Philips Lighting - a brand you know and trust. Discover advanced LED technology that sets our bulbs apart.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307806384
Philips Led Filament Candle 40W Bayonet Cap,No ratings yet,Nan,5.00,Philips Lighting - a brand you know and trust. Discover advanced LED technology that sets our bulbs apart.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/307806390
Calex Smart Candle Cct Dimmable Small Edisonscrew,(1),1,5.30,This Smart candle light bulb with E14 fitting turns the most classic chandelier into a modern light fitting. This light bulb easily changes the colour temperature via voice control or the free Calex app. Go from bright morning light to warm evening light in no time for cozy evenings. Set timers and scenarios for your convenience. This smart light bulb works on a normal wall switch and via WiFi. Not on a dimmer switch. Via the Calex smart remote control and the free Calex app you can connect this light bulb to WiFi and set it to the desired ambiance. - Connection via WiFi - Easy installation - Ready to use in 3 simple steps - CCT: 2200-4000K (white colour) - Dimmable via app and remote control,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306828774
Philips Led Filament40w E14 Cande Warm,No ratings yet,Nan,5.00,Philips Lighting - a brand you know and trust. Discover advanced LED technology that sets our bulbs apart.,Nan,Nan,Nan,https://www.tesco.com/groceries/en-GB/products/306987711
